NMEA2000 PGN Message Log
Generated by Lumitec Poco Tester
Export Time: 2025-08-19 14:57:08
Total Messages: 99

Active Filters:
Source Filter: 0xE
Destination Filter: 0xE
Filter Logic: OR

================================================================================

Timestamp	PGN	Message Name	Pri	Src	Dst	Len	Data
14:56:37.261	130566	Lighting Program	7	0E	FF	80	Program ID: 0, Program Type: Unknown (22), Parameter 1: 0X01, Parameter 2: 0X4C, Parameter 3: 0X75, Parameter 4: 0X6D, Parameter 5: 0X69, Parameter 6: 0X74, Parameter 7: 0X65, Parameter 8: 0X63, Parameter 9: 0X20, Parameter 10: 0X50, Parameter 11: 0X6F, Parameter 12: 0X63, Parameter 13: 0X6F, Parameter 14: 0X20, Parameter 15: 0X50, Parameter 16: 0X72, Parameter 17: 0X6F, Parameter 18: 0X67, Parameter 19: 0X72, Parameter 20: 0X61, Parameter 21: 0X6D, Parameter 22: 0X38, Parameter 23: 0X01, Parameter 24: 0X54, Parameter 25: 0X68, Parameter 26: 0X69, Parameter 27: 0X73, Parameter 28: 0X20, Parameter 29: 0X69, Parameter 30: 0X73, Parameter 31: 0X20, Parameter 32: 0X61, Parameter 33: 0X20, Parameter 34: 0X73, Parameter 35: 0X61, Parameter 36: 0X6D, Parameter 37: 0X70, Parameter 38: 0X6C, Parameter 39: 0X65, Parameter 40: 0X20, Parameter 41: 0X70, Parameter 42: 0X72, Parameter 43: 0X6F, Parameter 44: 0X67, Parameter 45: 0X72, Parameter 46: 0X61, Parameter 47: 0X6D, Parameter 48: 0X20, Parameter 49: 0X64, Parameter 50: 0X65, Parameter 51: 0X73, Parameter 52: 0X63, Parameter 53: 0X72, Parameter 54: 0X69, Parameter 55: 0X70, Parameter 56: 0X74, Parameter 57: 0X69, Parameter 58: 0X6F, Parameter 59: 0X6E, Parameter 60: 0X20, Parameter 61: 0X66, Parameter 62: 0X6F, Parameter 63: 0X72, Parameter 64: 0X20, Parameter 65: 0X4C, Parameter 66: 0X75, Parameter 67: 0X6D, Parameter 68: 0X69, Parameter 69: 0X74, Parameter 70: 0X65, Parameter 71: 0X63, Parameter 72: 0X20, Parameter 73: 0X50, Parameter 74: 0X6F, Parameter 75: 0X63, Parameter 76: 0X6F, Parameter 77: 0X2E, Parameter 78: 0X00 [00 16 01 4C 75 6D 69 74 65 63 20 50 6F 63 6F 20 50 72 6F 67 72 61 6D 38 01 54 68 69 73 20 69 73 20 61 20 73 61 6D 70 6C 65 20 70 72 6F 67 72 61 6D 20 64 65 73 63 72 69 70 74 69 6F 6E 20 66 6F 72 20 4C 75 6D 69 74 65 63 20 50 6F 63 6F 2E 00]
14:56:37.356	59904	Iso Request	6	08	0E	3	pgn: 130847.00 [1F FF 01]
14:56:37.360	59392	Iso Acknowledgement	6	0E	08	8	pgn: 130847.00, reserved: 16777215.00, control: 1.00 [01 FF FF FF FF 1F FF 01]
14:56:37.857	126208	Group Function	3	08	0E	11	Function Code: 0, Target PGN: 130565, Priority: 255, Number of Parameters: 255, Field 255: 255, Field 255: 255 [00 05 FE 01 FF FF FF FF FF FF 00]
14:56:37.861	130565	Lighting Color Sequence	7	0E	FF	2	Sequence ID: 0, Color Count: 0 [00 00]
14:56:37.957	59904	Iso Request	6	08	0E	3	pgn: 130847.00 [1F FF 01]
14:56:37.961	59392	Iso Acknowledgement	6	0E	08	8	pgn: 130847.00, reserved: 16777215.00, control: 1.00 [01 FF FF FF FF 1F FF 01]
14:56:38.357	126208	Group Function	3	08	0E	11	Function Code: 0, Target PGN: 130561, Priority: 255, Number of Parameters: 255, Field 255: 255, Field 255: 255 [00 01 FE 01 FF FF FF FF FF FF 00]
14:56:38.361	130561	Zone Lighting Control	7	0E	FF	26	Zone ID: 1, Zone Name Length: 13, Zone Name: Hardtop Lts, Red: 0, Green: 0, Blue: 0, Color Temperature: 0 K, Intensity: 127.5% (255/200) [01 0D 01 48 61 72 64 74 6F 70 20 4C 74 73 00 00 00 00 00 00 FF FF FF FF FF 00]
14:56:38.364	130561	Zone Lighting Control	7	0E	FF	24	Zone ID: 2, Zone Name Length: 11, Zone Name: Map OH Lt, Red: 0, Green: 0, Blue: 0, Color Temperature: 0 K, Intensity: 127.5% (255/200) [02 0B 01 4D 61 70 20 4F 48 20 4C 74 00 00 00 00 00 00 FF FF FF FF FF 00]
