NMEA2000 PGN Message Log
Generated by Lumitec Poco Tester
Export Time: 2025-08-19 14:23:50
Total Messages: 188

Active Filters:
Source Filter: 0x5C
Destination Filter: 0x5C
Filter Logic: OR

================================================================================

Timestamp	PGN	Message Name	Pri	Src	Dst	Len	Data
14:23:12.860	130565	Lighting Color Sequence	7	5C	FF	9	Sequence ID: 11, Color Count: 1, Color 1: RGB(0,0,255), Color 2: RGB(0,0,0) [0B 01 00 00 FF 00 00 00 C8]
14:23:12.862	130565	Lighting Color Sequence	7	5C	FF	9	Sequence ID: 12, Color Count: 1 [0C 01 00 00 FF 80 00 00 C8]
14:23:12.864	130565	Lighting Color Sequence	7	5C	FF	9	Sequence ID: 13, Color Count: 1, Color 1: RGB(0,0,255), Color 2: RGB(192,0,0) [0D 01 00 00 FF C0 00 00 C8]
14:23:12.867	130565	Lighting Color Sequence	7	5C	FF	9	Sequence ID: 14, Color Count: 1, Color 1: RGB(0,0,255), Color 2: RGB(255,0,0) [0E 01 00 00 FF FF 00 00 C8]
14:23:12.869	130565	Lighting Color Sequence	7	5C	FF	9	Sequence ID: 15, Color Count: 1, Color 1: RGB(0,0,192), Color 2: RGB(255,0,0) [0F 01 00 00 C0 FF 00 00 C8]
14:23:12.957	130565	Lighting Color Sequence	7	5C	FF	9	Sequence ID: 16, Color Count: 1, Color 1: RGB(0,0,128), Color 2: RGB(255,0,0) [10 01 00 00 80 FF 00 00 C8]
14:23:12.960	130565	Lighting Color Sequence	7	5C	FF	9	Sequence ID: 17, Color Count: 1, Color 1: RGB(0,0,77), Color 2: RGB(255,0,0) [11 01 00 00 4D FF 00 00 C8]
14:23:12.963	130565	Lighting Color Sequence	7	5C	FF	9	Sequence ID: 18, Color Count: 1, Color 1: RGB(0,0,0), Color 2: RGB(255,0,0) [12 01 00 00 00 FF 00 00 C8]
14:23:12.965	130565	Lighting Color Sequence	7	5C	FF	9	Sequence ID: 19, Color Count: 1, Color 1: RGB(0,77,0), Color 2: RGB(255,0,0) [13 01 00 4D 00 FF 00 00 C8]
14:23:12.967	130565	Lighting Color Sequence	7	5C	FF	9	Sequence ID: 20, Color Count: 1, Color 1: RGB(0,128,0), Color 2: RGB(255,0,0) [14 01 00 80 00 FF 00 00 C8]
14:23:12.969	130565	Lighting Color Sequence	7	5C	FF	9	Sequence ID: 21, Color Count: 1, Color 1: RGB(0,192,0), Color 2: RGB(255,0,0) [15 01 00 C0 00 FF 00 00 C8]
14:23:12.972	130565	Lighting Color Sequence	7	5C	FF	9	Sequence ID: 22, Color Count: 1, Color 1: RGB(0,255,0), Color 2: RGB(255,0,0) [16 01 00 FF 00 FF 00 00 C8]
14:23:13.057	130565	Lighting Color Sequence	7	5C	FF	9	Sequence ID: 23, Color Count: 1, Color 1: RGB(0,255,0), Color 2: RGB(128,0,0) [17 01 00 FF 00 80 00 00 C8]
14:23:13.060	130565	Lighting Color Sequence	7	5C	FF	16	Sequence ID: 24, Color Count: 2, Color 1: RGB(0,0,0), Color 2: RGB(255,0,0), Color 3: RGB(200,1,255), Color 4: RGB(255,255,0) [18 02 00 00 00 FF 00 00 C8 01 FF FF FF 00 00 C8]
14:23:13.063	130565	Lighting Color Sequence	7	5C	FF	16	Sequence ID: 25, Color Count: 2, Color 1: RGB(0,0,0), Color 2: RGB(255,0,0), Color 3: RGB(200,1,255), Color 4: RGB(0,0,0) [19 02 00 00 00 FF 00 00 C8 01 FF 00 00 00 00 C8]
14:23:13.065	130565	Lighting Color Sequence	7	5C	FF	16	Sequence ID: 26, Color Count: 2, Color 1: RGB(0,255,0), Color 2: RGB(0,0,0), Color 3: RGB(200,1,255), Color 4: RGB(192,0,0) [1A 02 00 FF 00 00 00 00 C8 01 FF C0 00 00 00 C8]
14:23:13.068	130565	Lighting Color Sequence	7	5C	FF	23	Sequence ID: 27, Color Count: 3, Color 1: RGB(0,255,0), Color 2: RGB(0,0,0), Color 3: RGB(200,1,255), Color 4: RGB(255,255,0), Color 5: RGB(0,200,2), Color 6: RGB(0,0,255), Color 7: RGB(0,0,200) [1B 03 00 FF 00 00 00 00 C8 01 FF FF FF 00 00 C8 02 00 00 FF 00 00 C8]
14:23:13.070	130565	Lighting Color Sequence	7	5C	FF	30	Sequence ID: 28, Color Count: 4, Color 1: RGB(0,255,0), Color 2: RGB(0,0,0), Color 3: RGB(200,1,0), Color 4: RGB(255,0,0), Color 5: RGB(0,200,2), Color 6: RGB(0,0,255), Color 7: RGB(0,0,200), Color 8: RGB(3,255,255), Color 9: RGB(255,0,0) [1C 04 00 FF 00 00 00 00 C8 01 00 FF 00 00 00 C8 02 00 00 FF 00 00 C8 03 FF FF FF 00 00 C8]
14:23:13.157	130565	Lighting Color Sequence	7	5C	FF	44	Sequence ID: 29, Color Count: 6, Color 1: RGB(0,255,0), Color 2: RGB(0,0,0), Color 3: RGB(200,1,255), Color 4: RGB(255,0,0), Color 5: RGB(0,200,2), Color 6: RGB(0,255,0), Color 7: RGB(0,0,200), Color 8: RGB(3,0,255), Color 9: RGB(255,0,0), Color 10: RGB(200,4,0), Color 11: RGB(0,255,0), Color 12: RGB(0,200,5), Color 13: RGB(255,255,255), Color 14: RGB(0,0,200) [1D 06 00 FF 00 00 00 00 C8 01 FF FF 00 00 00 C8 02 00 FF 00 00 00 C8 03 00 FF FF 00 00 C8 04 00 00 FF 00 00 C8 05 FF FF FF 00 00 C8]
